test_case,iteration,start_iso,end_iso,latency_ms,status_code,prediction,proba
real1,47,2025-10-27T02:41:44.195113+00:00,2025-10-27T02:41:44.200264+00:00,5.149,200,0,0.18994419766357853
real1,48,2025-10-27T02:41:44.200305+00:00,2025-10-27T02:41:44.223932+00:00,23.626,200,0,0.18994419766357853
real1,49,2025-10-27T02:41:44.223971+00:00,2025-10-27T02:41:44.229001+00:00,5.028,200,0,0.18994419766357853
real1,50,2025-10-27T02:41:44.229041+00:00,2025-10-27T02:41:44.254579+00:00,25.536,200,0,0.18994419766357853
real1,51,2025-10-27T02:41:44.254618+00:00,2025-10-27T02:41:44.259516+00:00,4.896,200,0,0.18994419766357853
real1,52,2025-10-27T02:41:44.259563+00:00,2025-10-27T02:41:44.285186+00:00,25.621,200,0,0.18994419766357853
real1,53,2025-10-27T02:41:44.285229+00:00,2025-10-27T02:41:44.290296+00:00,5.065,200,0,0.18994419766357853
real1,54,2025-10-27T02:41:44.290347+00:00,2025-10-27T02:41:44.312860+00:00,22.512,200,0,0.18994419766357853
real1,55,2025-10-27T02:41:44.312900+00:00,2025-10-27T02:41:44.318255+00:00,5.353,200,0,0.18994419766357853
real1,56,2025-10-27T02:41:44.318298+00:00,2025-10-27T02:41:44.344375+00:00,26.076,200,0,0.18994419766357853
real1,57,2025-10-27T02:41:44.344416+00:00,2025-10-27T02:41:44.371395+00:00,26.977,200,0,0.18994419766357853
real1,58,2025-10-27T02:41:44.371438+00:00,2025-10-27T02:41:44.399902+00:00,28.463,200,0,0.18994419766357853
real1,59,2025-10-27T02:41:44.399946+00:00,2025-10-27T02:41:44.404792+00:00,4.844,200,0,0.18994419766357853
real1,60,2025-10-27T02:41:44.404835+00:00,2025-10-27T02:41:44.430133+00:00,25.297,200,0,0.18994419766357853
real1,61,2025-10-27T02:41:44.430172+00:00,2025-10-27T02:41:44.460567+00:00,30.393,200,0,0.18994419766357853
real1,62,2025-10-27T02:41:44.460611+00:00,2025-10-27T02:41:44.487933+00:00,27.320,200,0,0.18994419766357853
real1,63,2025-10-27T02:41:44.487975+00:00,2025-10-27T02:41:44.504919+00:00,16.943,200,0,0.18994419766357853
real1,64,2025-10-27T02:41:44.504962+00:00,2025-10-27T02:41:44.509949+00:00,4.986,200,0,0.18994419766357853
real1,65,2025-10-27T02:41:44.510000+00:00,2025-10-27T02:41:44.514962+00:00,4.961,200,0,0.18994419766357853
real1,66,2025-10-27T02:41:44.515001+00:00,2025-10-27T02:41:44.520570+00:00,5.566,200,0,0.18994419766357853
real1,67,2025-10-27T02:41:44.520622+00:00,2025-10-27T02:41:44.535458+00:00,14.835,200,0,0.18994419766357853
real1,68,2025-10-27T02:41:44.535500+00:00,2025-10-27T02:41:44.552215+00:00,16.714,200,0,0.18994419766357853
real1,69,2025-10-27T02:41:44.552255+00:00,2025-10-27T02:41:44.557232+00:00,4.976,200,0,0.18994419766357853
real1,70,2025-10-27T02:41:44.557287+00:00,2025-10-27T02:41:44.582138+00:00,24.851,200,0,0.18994419766357853
real1,71,2025-10-27T02:41:44.582180+00:00,2025-10-27T02:41:44.598638+00:00,16.456,200,0,0.18994419766357853
real1,72,2025-10-27T02:41:44.598679+00:00,2025-10-27T02:41:44.628368+00:00,29.688,200,0,0.18994419766357853
real1,73,2025-10-27T02:41:44.628409+00:00,2025-10-27T02:41:44.644932+00:00,16.521,200,0,0.18994419766357853
real1,74,2025-10-27T02:41:44.644975+00:00,2025-10-27T02:41:44.650025+00:00,5.049,200,0,0.18994419766357853
real1,75,2025-10-27T02:41:44.650065+00:00,2025-10-27T02:41:44.671127+00:00,21.060,200,0,0.18994419766357853
real1,76,2025-10-27T02:41:44.671389+00:00,2025-10-27T02:41:44.687650+00:00,16.260,200,0,0.18994419766357853
real1,77,2025-10-27T02:41:44.687689+00:00,2025-10-27T02:41:44.712957+00:00,25.267,200,0,0.18994419766357853
real1,78,2025-10-27T02:41:44.712996+00:00,2025-10-27T02:41:44.742800+00:00,29.802,200,0,0.18994419766357853
real1,79,2025-10-27T02:41:44.742844+00:00,2025-10-27T02:41:44.748095+00:00,5.249,200,0,0.18994419766357853
real1,80,2025-10-27T02:41:44.748148+00:00,2025-10-27T02:41:44.773669+00:00,25.520,200,0,0.18994419766357853
real1,81,2025-10-27T02:41:44.773708+00:00,2025-10-27T02:41:44.792423+00:00,18.714,200,0,0.18994419766357853
real1,82,2025-10-27T02:41:44.792464+00:00,2025-10-27T02:41:44.808102+00:00,15.637,200,0,0.18994419766357853
real1,83,2025-10-27T02:41:44.808140+00:00,2025-10-27T02:41:44.813255+00:00,5.112,200,0,0.18994419766357853
real1,84,2025-10-27T02:41:44.813308+00:00,2025-10-27T02:41:44.834836+00:00,21.527,200,0,0.18994419766357853
real1,85,2025-10-27T02:41:44.834878+00:00,2025-10-27T02:41:44.850648+00:00,15.769,200,0,0.18994419766357853
real1,86,2025-10-27T02:41:44.850690+00:00,2025-10-27T02:41:44.878596+00:00,27.905,200,0,0.18994419766357853
real1,87,2025-10-27T02:41:44.878638+00:00,2025-10-27T02:41:44.894111+00:00,15.471,200,0,0.18994419766357853
real1,88,2025-10-27T02:41:44.894150+00:00,2025-10-27T02:41:44.909327+00:00,15.175,200,0,0.18994419766357853
real1,89,2025-10-27T02:41:44.909379+00:00,2025-10-27T02:41:44.914398+00:00,5.018,200,0,0.18994419766357853
real1,90,2025-10-27T02:41:44.914454+00:00,2025-10-27T02:41:44.937028+00:00,22.573,200,0,0.18994419766357853
real1,91,2025-10-27T02:41:44.937069+00:00,2025-10-27T02:41:44.941881+00:00,4.809,200,0,0.18994419766357853
real1,92,2025-10-27T02:41:44.941926+00:00,2025-10-27T02:41:44.946944+00:00,5.017,200,0,0.18994419766357853
real1,93,2025-10-27T02:41:44.946983+00:00,2025-10-27T02:41:44.952424+00:00,5.427,200,0,0.18994419766357853
real1,94,2025-10-27T02:41:44.952603+00:00,2025-10-27T02:41:44.958815+00:00,6.214,200,0,0.18994419766357853
real1,95,2025-10-27T02:41:44.958854+00:00,2025-10-27T02:41:44.980043+00:00,21.188,200,0,0.18994419766357853
real1,96,2025-10-27T02:41:44.980084+00:00,2025-10-27T02:41:45.009086+00:00,29.001,200,0,0.18994419766357853
real1,97,2025-10-27T02:41:45.009128+00:00,2025-10-27T02:41:45.014743+00:00,5.613,200,0,0.18994419766357853
real1,98,2025-10-27T02:41:45.014796+00:00,2025-10-27T02:41:45.040593+00:00,25.796,200,0,0.18994419766357853
real1,99,2025-10-27T02:41:45.040642+00:00,2025-10-27T02:41:45.045893+00:00,5.249,200,0,0.18994419766357853
real1,100,2025-10-27T02:41:45.045935+00:00,2025-10-27T02:41:45.070595+00:00,24.659,200,0,0.18994419766357853
