test_case,iteration,start_iso,end_iso,latency_ms,status_code,prediction,proba
real2,1,2025-10-27T02:41:45.071792+00:00,2025-10-27T02:41:45.121753+00:00,49.963,200,0,0.2362551393202592
real2,2,2025-10-27T02:41:45.121817+00:00,2025-10-27T02:41:45.143689+00:00,21.869,200,0,0.2362551393202592
real2,3,2025-10-27T02:41:45.143746+00:00,2025-10-27T02:41:45.154635+00:00,10.887,200,0,0.2362551393202592
real2,4,2025-10-27T02:41:45.154679+00:00,2025-10-27T02:41:45.160369+00:00,5.688,200,0,0.2362551393202592
real2,5,2025-10-27T02:41:45.160415+00:00,2025-10-27T02:41:45.173239+00:00,12.821,200,0,0.2362551393202592
real2,6,2025-10-27T02:41:45.173297+00:00,2025-10-27T02:41:45.179395+00:00,6.097,200,0,0.2362551393202592
real2,7,2025-10-27T02:41:45.179447+00:00,2025-10-27T02:41:45.184721+00:00,5.273,200,0,0.2362551393202592
real2,8,2025-10-27T02:41:45.184763+00:00,2025-10-27T02:41:45.189797+00:00,5.032,200,0,0.2362551393202592
real2,9,2025-10-27T02:41:45.189834+00:00,2025-10-27T02:41:45.212917+00:00,23.081,200,0,0.2362551393202592
real2,10,2025-10-27T02:41:45.212964+00:00,2025-10-27T02:41:45.228508+00:00,15.542,200,0,0.2362551393202592
real2,11,2025-10-27T02:41:45.228554+00:00,2025-10-27T02:41:45.234214+00:00,5.658,200,0,0.2362551393202592
real2,12,2025-10-27T02:41:45.234279+00:00,2025-10-27T02:41:45.239773+00:00,5.493,200,0,0.2362551393202592
real2,13,2025-10-27T02:41:45.239818+00:00,2025-10-27T02:41:45.266768+00:00,26.948,200,0,0.2362551393202592
real2,14,2025-10-27T02:41:45.266807+00:00,2025-10-27T02:41:45.294866+00:00,28.057,200,0,0.2362551393202592
real2,15,2025-10-27T02:41:45.294907+00:00,2025-10-27T02:41:45.321366+00:00,26.456,200,0,0.2362551393202592
real2,16,2025-10-27T02:41:45.321408+00:00,2025-10-27T02:41:45.326790+00:00,5.380,200,0,0.2362551393202592
real2,17,2025-10-27T02:41:45.326835+00:00,2025-10-27T02:41:45.332469+00:00,5.632,200,0,0.2362551393202592
real2,18,2025-10-27T02:41:45.332510+00:00,2025-10-27T02:41:45.338522+00:00,6.011,200,0,0.2362551393202592
real2,19,2025-10-27T02:41:45.338567+00:00,2025-10-27T02:41:45.365258+00:00,26.690,200,0,0.2362551393202592
real2,20,2025-10-27T02:41:45.365300+00:00,2025-10-27T02:41:45.370903+00:00,5.602,200,0,0.2362551393202592
real2,21,2025-10-27T02:41:45.370947+00:00,2025-10-27T02:41:45.376227+00:00,5.279,200,0,0.2362551393202592
real2,22,2025-10-27T02:41:45.376269+00:00,2025-10-27T02:41:45.382011+00:00,5.739,200,0,0.2362551393202592
real2,23,2025-10-27T02:41:45.382060+00:00,2025-10-27T02:41:45.412588+00:00,30.526,200,0,0.2362551393202592
real2,24,2025-10-27T02:41:45.412630+00:00,2025-10-27T02:41:45.429072+00:00,16.440,200,0,0.2362551393202592
real2,25,2025-10-27T02:41:45.429115+00:00,2025-10-27T02:41:45.434459+00:00,5.341,200,0,0.2362551393202592
real2,26,2025-10-27T02:41:45.434554+00:00,2025-10-27T02:41:45.454776+00:00,20.220,200,0,0.2362551393202592
real2,27,2025-10-27T02:41:45.454819+00:00,2025-10-27T02:41:45.471069+00:00,16.248,200,0,0.2362551393202592
real2,28,2025-10-27T02:41:45.471109+00:00,2025-10-27T02:41:45.487596+00:00,16.485,200,0,0.2362551393202592
real2,29,2025-10-27T02:41:45.487641+00:00,2025-10-27T02:41:45.512898+00:00,25.255,200,0,0.2362551393202592
real2,30,2025-10-27T02:41:45.512940+00:00,2025-10-27T02:41:45.518430+00:00,5.488,200,0,0.2362551393202592
real2,31,2025-10-27T02:41:45.518474+00:00,2025-10-27T02:41:45.545104+00:00,26.629,200,0,0.2362551393202592
real2,32,2025-10-27T02:41:45.545149+00:00,2025-10-27T02:41:45.550488+00:00,5.338,200,0,0.2362551393202592
real2,33,2025-10-27T02:41:45.550533+00:00,2025-10-27T02:41:45.555425+00:00,4.891,200,0,0.2362551393202592
real2,34,2025-10-27T02:41:45.555470+00:00,2025-10-27T02:41:45.560524+00:00,5.052,200,0,0.2362551393202592
real2,35,2025-10-27T02:41:45.560581+00:00,2025-10-27T02:41:45.565445+00:00,4.862,200,0,0.2362551393202592
real2,36,2025-10-27T02:41:45.565484+00:00,2025-10-27T02:41:45.570718+00:00,5.232,200,0,0.2362551393202592
real2,37,2025-10-27T02:41:45.570772+00:00,2025-10-27T02:41:45.575553+00:00,4.781,200,0,0.2362551393202592
real2,38,2025-10-27T02:41:45.575596+00:00,2025-10-27T02:41:45.580534+00:00,4.936,200,0,0.2362551393202592
real2,39,2025-10-27T02:41:45.580586+00:00,2025-10-27T02:41:45.588609+00:00,8.020,200,0,0.2362551393202592
real2,40,2025-10-27T02:41:45.588665+00:00,2025-10-27T02:41:45.614369+00:00,25.703,200,0,0.2362551393202592
real2,41,2025-10-27T02:41:45.614439+00:00,2025-10-27T02:41:45.645029+00:00,30.588,200,0,0.2362551393202592
real2,42,2025-10-27T02:41:45.645068+00:00,2025-10-27T02:41:45.650229+00:00,5.159,200,0,0.2362551393202592
real2,43,2025-10-27T02:41:45.650281+00:00,2025-10-27T02:41:45.676751+00:00,26.468,200,0,0.2362551393202592
real2,44,2025-10-27T02:41:45.676792+00:00,2025-10-27T02:41:45.692787+00:00,15.993,200,0,0.2362551393202592
real2,45,2025-10-27T02:41:45.692828+00:00,2025-10-27T02:41:45.720984+00:00,28.154,200,0,0.2362551393202592
real2,46,2025-10-27T02:41:45.721032+00:00,2025-10-27T02:41:45.726596+00:00,5.562,200,0,0.2362551393202592
real2,47,2025-10-27T02:41:45.726647+00:00,2025-10-27T02:41:45.731875+00:00,5.228,200,0,0.2362551393202592
real2,48,2025-10-27T02:41:45.731915+00:00,2025-10-27T02:41:45.737267+00:00,5.350,200,0,0.2362551393202592
