test_case,iteration,start_iso,end_iso,latency_ms,status_code,prediction,proba
real2,71,2025-11-07T21:38:12.064475+00:00,2025-11-07T21:38:12.136250+00:00,71.774,400,,
real2,72,2025-11-07T21:38:12.136289+00:00,2025-11-07T21:38:12.184882+00:00,48.578,400,,
real2,73,2025-11-07T21:38:12.185055+00:00,2025-11-07T21:38:12.239879+00:00,54.823,400,,
real2,74,2025-11-07T21:38:12.239914+00:00,2025-11-07T21:38:12.300363+00:00,60.448,400,,
real2,75,2025-11-07T21:38:12.300401+00:00,2025-11-07T21:38:12.360359+00:00,59.956,400,,
real2,76,2025-11-07T21:38:12.360397+00:00,2025-11-07T21:38:12.412927+00:00,52.527,400,,
real2,77,2025-11-07T21:38:12.412978+00:00,2025-11-07T21:38:12.464428+00:00,51.449,400,,
real2,78,2025-11-07T21:38:12.464464+00:00,2025-11-07T21:38:12.516698+00:00,52.233,400,,
real2,79,2025-11-07T21:38:12.516734+00:00,2025-11-07T21:38:12.589242+00:00,72.506,400,,
real2,80,2025-11-07T21:38:12.589278+00:00,2025-11-07T21:38:12.660437+00:00,71.157,400,,
real2,81,2025-11-07T21:38:12.660475+00:00,2025-11-07T21:38:12.728302+00:00,67.825,400,,
real2,82,2025-11-07T21:38:12.728341+00:00,2025-11-07T21:38:12.776627+00:00,48.284,400,,
real2,83,2025-11-07T21:38:12.776667+00:00,2025-11-07T21:38:12.848111+00:00,71.443,400,,
real2,84,2025-11-07T21:38:12.848153+00:00,2025-11-07T21:38:12.916412+00:00,68.258,400,,
real2,85,2025-11-07T21:38:12.916450+00:00,2025-11-07T21:38:12.976625+00:00,60.174,400,,
real2,86,2025-11-07T21:38:12.976667+00:00,2025-11-07T21:38:13.036840+00:00,60.171,400,,
real2,87,2025-11-07T21:38:13.036879+00:00,2025-11-07T21:38:13.091972+00:00,55.092,400,,
real2,88,2025-11-07T21:38:13.092007+00:00,2025-11-07T21:38:13.171841+00:00,79.833,400,,
real2,89,2025-11-07T21:38:13.171878+00:00,2025-11-07T21:38:13.241595+00:00,69.716,400,,
real2,90,2025-11-07T21:38:13.241633+00:00,2025-11-07T21:38:13.292607+00:00,50.971,400,,
real2,91,2025-11-07T21:38:13.292661+00:00,2025-11-07T21:38:13.344652+00:00,51.989,400,,
real2,92,2025-11-07T21:38:13.344689+00:00,2025-11-07T21:38:13.392489+00:00,47.798,400,,
real2,93,2025-11-07T21:38:13.392788+00:00,2025-11-07T21:38:13.445473+00:00,52.684,400,,
real2,94,2025-11-07T21:38:13.445516+00:00,2025-11-07T21:38:13.503185+00:00,57.666,400,,
real2,95,2025-11-07T21:38:13.503242+00:00,2025-11-07T21:38:13.566356+00:00,63.112,400,,
real2,96,2025-11-07T21:38:13.566418+00:00,2025-11-07T21:38:13.620760+00:00,54.340,400,,
real2,97,2025-11-07T21:38:13.620802+00:00,2025-11-07T21:38:13.695964+00:00,75.159,400,,
real2,98,2025-11-07T21:38:13.696013+00:00,2025-11-07T21:38:13.744417+00:00,48.401,400,,
real2,99,2025-11-07T21:38:13.744456+00:00,2025-11-07T21:38:13.796517+00:00,52.059,400,,
real2,100,2025-11-07T21:38:13.796555+00:00,2025-11-07T21:38:13.868407+00:00,71.850,400,,
