test_case,iteration,start_iso,end_iso,latency_ms,status_code,prediction,proba
fake1,24,2025-11-07T21:37:49.049101+00:00,2025-11-07T21:37:49.101179+00:00,52.076,400,,
fake1,25,2025-11-07T21:37:49.101215+00:00,2025-11-07T21:37:49.173888+00:00,72.671,400,,
fake1,26,2025-11-07T21:37:49.173927+00:00,2025-11-07T21:37:49.230656+00:00,56.727,400,,
fake1,27,2025-11-07T21:37:49.230714+00:00,2025-11-07T21:37:49.282405+00:00,51.689,400,,
fake1,28,2025-11-07T21:37:49.282442+00:00,2025-11-07T21:37:49.341607+00:00,59.163,400,,
fake1,29,2025-11-07T21:37:49.341646+00:00,2025-11-07T21:37:49.414340+00:00,72.692,400,,
fake1,30,2025-11-07T21:37:49.414377+00:00,2025-11-07T21:37:49.709873+00:00,295.495,400,,
fake1,31,2025-11-07T21:37:49.709915+00:00,2025-11-07T21:37:49.765892+00:00,55.976,400,,
fake1,32,2025-11-07T21:37:49.765929+00:00,2025-11-07T21:37:49.818436+00:00,52.505,400,,
fake1,33,2025-11-07T21:37:49.818476+00:00,2025-11-07T21:37:49.881671+00:00,63.194,400,,
fake1,34,2025-11-07T21:37:49.881708+00:00,2025-11-07T21:37:49.954499+00:00,72.789,400,,
fake1,35,2025-11-07T21:37:49.954539+00:00,2025-11-07T21:37:50.030370+00:00,75.829,400,,
fake1,36,2025-11-07T21:37:50.030408+00:00,2025-11-07T21:37:50.086488+00:00,56.078,400,,
fake1,37,2025-11-07T21:37:50.086525+00:00,2025-11-07T21:37:50.158375+00:00,71.849,400,,
fake1,38,2025-11-07T21:37:50.158412+00:00,2025-11-07T21:37:50.241207+00:00,82.793,400,,
fake1,39,2025-11-07T21:37:50.241259+00:00,2025-11-07T21:37:50.327770+00:00,86.509,400,,
fake1,40,2025-11-07T21:37:50.327827+00:00,2025-11-07T21:37:50.382018+00:00,54.188,400,,
fake1,41,2025-11-07T21:37:50.382077+00:00,2025-11-07T21:37:50.434861+00:00,52.782,400,,
fake1,42,2025-11-07T21:37:50.434900+00:00,2025-11-07T21:37:50.509874+00:00,74.972,400,,
fake1,43,2025-11-07T21:37:50.509915+00:00,2025-11-07T21:37:50.577422+00:00,67.506,400,,
fake1,44,2025-11-07T21:37:50.577460+00:00,2025-11-07T21:37:50.646866+00:00,69.405,400,,
fake1,45,2025-11-07T21:37:50.646903+00:00,2025-11-07T21:37:50.697576+00:00,50.671,400,,
fake1,46,2025-11-07T21:37:50.697619+00:00,2025-11-07T21:37:50.757734+00:00,60.113,400,,
fake1,47,2025-11-07T21:37:50.757769+00:00,2025-11-07T21:37:50.809695+00:00,51.925,400,,
fake1,48,2025-11-07T21:37:50.809735+00:00,2025-11-07T21:37:50.881683+00:00,71.947,400,,
fake1,49,2025-11-07T21:37:50.881717+00:00,2025-11-07T21:37:50.953575+00:00,71.856,400,,
fake1,50,2025-11-07T21:37:50.953611+00:00,2025-11-07T21:37:51.005944+00:00,52.330,400,,
fake1,51,2025-11-07T21:37:51.005984+00:00,2025-11-07T21:37:51.058438+00:00,52.450,400,,
fake1,52,2025-11-07T21:37:51.058492+00:00,2025-11-07T21:37:51.110679+00:00,52.184,400,,
fake1,53,2025-11-07T21:37:51.110743+00:00,2025-11-07T21:37:51.165480+00:00,54.736,400,,
fake1,54,2025-11-07T21:37:51.165524+00:00,2025-11-07T21:37:51.215644+00:00,50.119,400,,
fake1,55,2025-11-07T21:37:51.215681+00:00,2025-11-07T21:37:51.266407+00:00,50.725,400,,
fake1,56,2025-11-07T21:37:51.266444+00:00,2025-11-07T21:37:51.329720+00:00,63.274,400,,
fake1,57,2025-11-07T21:37:51.329757+00:00,2025-11-07T21:37:51.393796+00:00,64.037,400,,
fake1,58,2025-11-07T21:37:51.393836+00:00,2025-11-07T21:37:51.445638+00:00,51.800,400,,
fake1,59,2025-11-07T21:37:51.445674+00:00,2025-11-07T21:37:51.514176+00:00,68.499,400,,
fake1,60,2025-11-07T21:37:51.514236+00:00,2025-11-07T21:37:51.590021+00:00,75.784,400,,
fake1,61,2025-11-07T21:37:51.590059+00:00,2025-11-07T21:37:51.658594+00:00,68.533,400,,
fake1,62,2025-11-07T21:37:51.658632+00:00,2025-11-07T21:37:51.738838+00:00,80.204,400,,
fake1,63,2025-11-07T21:37:51.738876+00:00,2025-11-07T21:37:51.810474+00:00,71.596,400,,
fake1,64,2025-11-07T21:37:51.810516+00:00,2025-11-07T21:37:51.861824+00:00,51.306,400,,
fake1,65,2025-11-07T21:37:51.861866+00:00,2025-11-07T21:37:51.909729+00:00,47.861,400,,
fake1,66,2025-11-07T21:37:51.909767+00:00,2025-11-07T21:37:51.970062+00:00,60.293,400,,
fake1,67,2025-11-07T21:37:51.970101+00:00,2025-11-07T21:37:52.022107+00:00,52.005,400,,
fake1,68,2025-11-07T21:37:52.022149+00:00,2025-11-07T21:37:52.073908+00:00,51.758,400,,
fake1,69,2025-11-07T21:37:52.073946+00:00,2025-11-07T21:37:52.145752+00:00,71.804,400,,
fake1,70,2025-11-07T21:37:52.145792+00:00,2025-11-07T21:37:52.217821+00:00,72.028,400,,
fake1,71,2025-11-07T21:37:52.217856+00:00,2025-11-07T21:37:52.287574+00:00,69.716,400,,
fake1,72,2025-11-07T21:37:52.287613+00:00,2025-11-07T21:37:52.341979+00:00,54.364,400,,
fake1,73,2025-11-07T21:37:52.342021+00:00,2025-11-07T21:37:52.389797+00:00,47.775,400,,
fake1,74,2025-11-07T21:37:52.389836+00:00,2025-11-07T21:37:52.441768+00:00,51.930,400,,
fake1,75,2025-11-07T21:37:52.441805+00:00,2025-11-07T21:37:52.493893+00:00,52.086,400,,
fake1,76,2025-11-07T21:37:52.493929+00:00,2025-11-07T21:37:52.546935+00:00,53.005,400,,
fake1,77,2025-11-07T21:37:52.546971+00:00,2025-11-07T21:37:52.598828+00:00,51.792,400,,
fake1,78,2025-11-07T21:37:52.598873+00:00,2025-11-07T21:37:52.673686+00:00,74.811,400,,
fake1,79,2025-11-07T21:37:52.673723+00:00,2025-11-07T21:37:52.741721+00:00,67.997,400,,
fake1,80,2025-11-07T21:37:52.741759+00:00,2025-11-07T21:37:52.805821+00:00,64.060,400,,
fake1,81,2025-11-07T21:37:52.805864+00:00,2025-11-07T21:37:52.982341+00:00,176.476,400,,
fake1,82,2025-11-07T21:37:52.982377+00:00,2025-11-07T21:37:53.034762+00:00,52.383,400,,
fake1,83,2025-11-07T21:37:53.034797+00:00,2025-11-07T21:37:53.113459+00:00,78.660,400,,
fake1,84,2025-11-07T21:37:53.113494+00:00,2025-11-07T21:37:53.162024+00:00,48.528,400,,
fake1,85,2025-11-07T21:37:53.162061+00:00,2025-11-07T21:37:53.237875+00:00,75.812,400,,
fake1,86,2025-11-07T21:37:53.237914+00:00,2025-11-07T21:37:53.306389+00:00,68.473,400,,
fake1,87,2025-11-07T21:37:53.306430+00:00,2025-11-07T21:37:53.370800+00:00,64.368,400,,
fake1,88,2025-11-07T21:37:53.370837+00:00,2025-11-07T21:37:53.425874+00:00,55.035,400,,
fake1,89,2025-11-07T21:37:53.425912+00:00,2025-11-07T21:37:53.477860+00:00,51.946,400,,
fake1,90,2025-11-07T21:37:53.477898+00:00,2025-11-07T21:37:53.526139+00:00,48.240,400,,
fake1,91,2025-11-07T21:37:53.526179+00:00,2025-11-07T21:37:53.597853+00:00,71.673,400,,
fake1,92,2025-11-07T21:37:53.597886+00:00,2025-11-07T21:37:53.666613+00:00,68.724,400,,
fake1,93,2025-11-07T21:37:53.666931+00:00,2025-11-07T21:37:53.734927+00:00,67.996,400,,
fake1,94,2025-11-07T21:37:53.734965+00:00,2025-11-07T21:37:53.793942+00:00,58.976,400,,
fake1,95,2025-11-07T21:37:53.793977+00:00,2025-11-07T21:37:53.853995+00:00,60.016,400,,
fake1,96,2025-11-07T21:37:53.854031+00:00,2025-11-07T21:37:53.918927+00:00,64.895,400,,
fake1,97,2025-11-07T21:37:53.918965+00:00,2025-11-07T21:37:53.974217+00:00,55.250,400,,
fake1,98,2025-11-07T21:37:53.974254+00:00,2025-11-07T21:37:54.025590+00:00,51.335,400,,
fake1,99,2025-11-07T21:37:54.025628+00:00,2025-11-07T21:37:54.094725+00:00,69.095,400,,
fake1,100,2025-11-07T21:37:54.094763+00:00,2025-11-07T21:37:54.158254+00:00,63.489,400,,
